,alert,cdi,code,detail,dmin,felt,gap,geometry,id,ids,mag,magType,mmi,net,nst,place,rms,sig,sources,status,time,title,tsunami,type,types,tz,updated,url
56,,0.0,00614817,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00614817&format=geojson,0.444,0,155.63,POINT Z (-117.114 37.0292 7),nn00614817,",nn00614817,",1.8,ml,0.0,nn,9,"34km WNW of Beatty, Nevada",0.0,50,",nn,",automatic,1512801073460,"M 1.8 - 34km WNW of Beatty, Nevada",0,earthquake,",geoserve,origin,phase-data,",-480,1512801185451,https://earthquake.usgs.gov/earthquakes/eventpage/nn00614817
57,,0.0,72937361,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72937361&format=geojson,0.04053,0,108.0,POINT Z (-118.8059998 37.553833 3.64),nc72937361,",nc72937361,",1.83,md,0.0,nc,31,"11km W of Toms Place, CA",0.03,52,",nc,",automatic,1512801048270,"M 1.8 - 11km W of Toms Place, CA",0,earthquake,",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512813182838,https://earthquake.usgs.gov/earthquakes/eventpage/nc72937361
58,,0.0,37825951,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37825951&format=geojson,0.1108,0,69.0,POINT Z (-116.4613333 33.1635 10.41),ci37825951,",ci37825951,",0.58,ml,0.0,ci,19,"13km SW of Borrego Springs, CA",0.19,5,",ci,",automatic,1512800747610,"M 0.6 - 13km SW of Borrego Springs, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512800963809,https://earthquake.usgs.gov/earthquakes/eventpage/ci37825951
59,,0.0,17549609,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17549609&format=geojson,0.0,0,0.0,POINT Z (-155.2989 57.1558 1.9),ak17549609,",ak17549609,",2.5,ml,0.0,ak,0,"90km WSW of Larsen Bay, Alaska",0.56,96,",ak,",automatic,1512800469609,"M 2.5 - 90km WSW of Larsen Bay, Alaska",0,earthquake,",geoserve,origin,",-600,1512800652788,https://earthquake.usgs.gov/earthquakes/eventpage/ak17549609
60,,0.0,17549607,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17549607&format=geojson,0.0,0,0.0,POINT Z (-156.0797 57.2267 26.4),ak17549607,",ak17549607,",2.3,ml,0.0,ak,0,"131km WSW of Larsen Bay, Alaska",0.12,81,",ak,",automatic,1512799605724,"M 2.3 - 131km WSW of Larsen Bay, Alaska",0,earthquake,",geoserve,origin,",-540,1512800028527,https://earthquake.usgs.gov/earthquakes/eventpage/ak17549607
61,,0.0,37825943,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37825943&format=geojson,0.126,0,32.0,POINT Z (-116.467 33.1433333 10.1),ci37825943,",ci37825943,",1.66,ml,0.0,ci,62,"14km ENE of Julian, CA",0.2,42,",ci,",automatic,1512799572360,"M 1.7 - 14km ENE of Julian, CA",0,earthquake,",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512800250660,https://earthquake.usgs.gov/earthquakes/eventpage/ci37825943
62,,0.0,37825935,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37825935&format=geojson,0.05241,0,99.0,POINT Z (-117.8921667 36.0746667 2.04),ci37825935,",ci37825935,",1.37,ml,0.0,ci,14,"6km ENE of Coso Junction, CA",0.1,29,",ci,",automatic,1512798967230,"M 1.4 - 6km ENE of Coso Junction, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512799187509,https://earthquake.usgs.gov/earthquakes/eventpage/ci37825935
63,,0.0,37825927,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37825927&format=geojson,0.09978,0,98.0,POINT Z (-117.0691667 33.5633333 13.02),ci37825927,",ci37825927,",0.68,ml,0.0,ci,17,"8km E of Murrieta Hot Springs, CA",0.19,7,",ci,",automatic,1512797778820,"M 0.7 - 8km E of Murrieta Hot Springs, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512797994347,https://earthquake.usgs.gov/earthquakes/eventpage/ci37825927
64,,0.0,72937346,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72937346&format=geojson,0.04372,0,92.0,POINT Z (-118.8188324 37.5470009 3.14),nc72937346,",nc72937346,",2.26,md,0.0,nc,29,"12km W of Toms Place, CA",0.05,79,",nc,",automatic,1512797412160,"M 2.3 - 12km W of Toms Place, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512808442654,https://earthquake.usgs.gov/earthquakes/eventpage/nc72937346
65,,0.0,72937331,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72937331&format=geojson,0.03347,0,154.0,POINT Z (-118.8121643 37.5593338 3.12),nc72937331,",nc72937331,",0.86,md,0.0,nc,7,"12km W of Toms Place, CA",0.01,11,",nc,",automatic,1512797071740,"M 0.9 - 12km W of Toms Place, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512799083125,https://earthquake.usgs.gov/earthquakes/eventpage/nc72937331
66,,0.0,62001326,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=hv62001326&format=geojson,0.0,0,115.0,POINT Z (-155.4550018 19.2010002 0.23),hv62001326,",hv62001326,",1.7,md,0.0,hv,51,"2km E of Pahala, Hawaii",0.21,44,",hv,",automatic,1512796805780,"M 1.7 - 2km E of Pahala, Hawaii",0,earthquake,",geoserve,origin,phase-data,",-600,1512797017900,https://earthquake.usgs.gov/earthquakes/eventpage/hv62001326
67,,0.0,17548234,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17548234&format=geojson,0.0,0,0.0,POINT Z (-143.2836 60.5019 3.3),ak17548234,",ak17548234,",1.6,ml,0.0,ak,0,"67km NW of Cape Yakataga, Alaska",0.54,39,",ak,",automatic,1512796783480,"M 1.6 - 67km NW of Cape Yakataga, Alaska",0,earthquake,",geoserve,origin,",-540,1512797214168,https://earthquake.usgs.gov/earthquakes/eventpage/ak17548234
68,,0.0,72937316,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72937316&format=geojson,0.05351,0,118.0,POINT Z (-121.229332 36.6181679 5.31),nc72937316,",nc72937316,",2.03,md,0.0,nc,28,"12km NW of Pinnacles, CA",0.05,63,",nc,",automatic,1512795932410,"M 2.0 - 12km NW of Pinnacles, CA",0,earthquake,",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512806642604,https://earthquake.usgs.gov/earthquakes/eventpage/nc72937316
69,,2.7,00614807,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00614807&format=geojson,0.155,6,133.2,POINT Z (-117.1338 37.4176 14),nn00614807,",nn00614807,",0.7,ml,0.0,nn,12,"33km SSE of Goldfield, Nevada",0.1886,9,",nn,",reviewed,1512795931949,"M 0.7 - 33km SSE of Goldfield, Nevada",0,earthquake,",dyfi,geoserve,origin,phase-data,",-480,1512800719516,https://earthquake.usgs.gov/earthquakes/eventpage/nn00614807
70,,0.0,17548227,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17548227&format=geojson,0.0,0,0.0,POINT Z (-150.8096 61.7711 67.90000000000001),ak17548227,",ak17548227,",1.7,ml,0.0,ak,0,"40km W of Willow, Alaska",0.61,44,",ak,",automatic,1512795694145,"M 1.7 - 40km W of Willow, Alaska",0,earthquake,",geoserve,origin,",-540,1512796149392,https://earthquake.usgs.gov/earthquakes/eventpage/ak17548227
71,,0.0,2000c2az,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000c2az&format=geojson,1.761,0,91.0,POINT Z (137.7177 33.2173 329.35),us2000c2az,",us2000c2az,",4.3,mb,0.0,us,0,"160km SSW of Oyama, Japan",1.08,284,",us,",reviewed,1512795288760,"M 4.3 - 160km SSW of Oyama, Japan",0,earthquake,",geoserve,origin,phase-data,",540,1512796802040,https://earthquake.usgs.gov/earthquakes/eventpage/us2000c2az
72,,0.0,17548225,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17548225&format=geojson,0.0,0,0.0,POINT Z (-152.9231 63.5456 12.7),ak17548225,",ak17548225,",0.8,ml,0.0,ak,0,"149km ENE of McGrath, Alaska",0.47,10,",ak,",reviewed,1512794644544,"M 0.8 - 149km ENE of McGrath, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1512798452475,https://earthquake.usgs.gov/earthquakes/eventpage/ak17548225
73,,0.0,72937301,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72937301&format=geojson,0.05919,0,161.0,POINT Z (-121.2313309 36.6240005 4.62),nc72937301,",nc72937301,",1.33,md,0.0,nc,11,"13km NW of Pinnacles, CA",0.06,27,",nc,",automatic,1512793706290,"M 1.3 - 13km NW of Pinnacles, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512797763301,https://earthquake.usgs.gov/earthquakes/eventpage/nc72937301
74,,2.2,37825895,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37825895&format=geojson,0.1228,1,32.0,POINT Z (-116.4731667 33.1458333 11.51),ci37825895,",ci37825895,",2.06,ml,0.0,ci,68,"14km ENE of Julian, CA",0.21,66,",ci,",automatic,1512792965040,"M 2.1 - 14km ENE of Julian, CA",0,earthquake,",dyfi,focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512806954581,https://earthquake.usgs.gov/earthquakes/eventpage/ci37825895
75,,0.0,72937291,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72937291&format=geojson,0.05744,0,54.0,POINT Z (-121.2304993 36.6223335 4.61),nc72937291,",nc72937291,",2.28,md,0.0,nc,32,"13km NW of Pinnacles, CA",0.06,80,",nc,",automatic,1512792773270,"M 2.3 - 13km NW of Pinnacles, CA",0,earthquake,",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512804843540,https://earthquake.usgs.gov/earthquakes/eventpage/nc72937291
76,,0.0,17548221,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17548221&format=geojson,0.0,0,0.0,POINT Z (-136.8301 58.3664 0),ak17548221,",ak17548221,",2.5,ml,0.0,ak,0,"64km W of Gustavus, Alaska",0.9,96,",ak,",automatic,1512792762452,"M 2.5 - 64km W of Gustavus, Alaska",0,earthquake,",geoserve,origin,",-540,1512792998440,https://earthquake.usgs.gov/earthquakes/eventpage/ak17548221
77,,0.0,72937286,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72937286&format=geojson,0.04534,0,161.0,POINT Z (-118.8079987 37.5478325 3.67),nc72937286,",nc72937286,nn00614806,",1.11,md,0.0,nc,10,"11km W of Toms Place, CA",0.02,19,",nc,nn,",automatic,1512792371140,"M 1.1 - 11km W of Toms Place, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512803882506,https://earthquake.usgs.gov/earthquakes/eventpage/nc72937286
78,,0.0,17548218,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17548218&format=geojson,0.0,0,0.0,POINT Z (-156.0105 56.8065 8.300000000000001),ak17548218,",ak17548218,",2.8,ml,0.0,ak,0,"111km NNW of Chirikof Island, Alaska",0.62,121,",ak,",automatic,1512792236751,"M 2.8 - 111km NNW of Chirikof Island, Alaska",0,earthquake,",geoserve,origin,",-600,1512792998248,https://earthquake.usgs.gov/earthquakes/eventpage/ak17548218
79,,0.0,17548212,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17548212&format=geojson,0.0,0,0.0,POINT Z (-147.9128 61.9538 29.2),ak17548212,",ak17548212,",1.8,ml,0.0,ak,0,"52km ENE of Sutton-Alpine, Alaska",0.87,50,",ak,",automatic,1512791372046,"M 1.8 - 52km ENE of Sutton-Alpine, Alaska",0,earthquake,",geoserve,origin,",-540,1512792168903,https://earthquake.usgs.gov/earthquakes/eventpage/ak17548212
80,,0.0,00614804,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00614804&format=geojson,0.113,0,64.21,POINT Z (-116.2232 37.0683 7),nn00614804,",nn00614804,",1.2,ml,0.0,nn,21,"50km ENE of Beatty, Nevada",0.0,22,",nn,",automatic,1512790931420,"M 1.2 - 50km ENE of Beatty, Nevada",0,earthquake,",geoserve,origin,phase-data,",-480,1512791107963,https://earthquake.usgs.gov/earthquakes/eventpage/nn00614804
81,,0.0,72937266,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72937266&format=geojson,0.0829,0,188.0,POINT Z (-120.6989975 36.2101669 2.34),nc72937266,",nc72937266,",1.48,md,0.0,nc,10,"23km S of New Idria, CA",0.2,34,",nc,",automatic,1512790625780,"M 1.5 - 23km S of New Idria, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512794522981,https://earthquake.usgs.gov/earthquakes/eventpage/nc72937266
82,,0.0,72937256,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72937256&format=geojson,0.05391,0,145.0,POINT Z (-118.8101654 37.538166 2.55),nc72937256,",nc72937256,",1.11,md,0.0,nc,9,"12km WSW of Toms Place, CA",0.03,19,",nc,",automatic,1512790572870,"M 1.1 - 12km WSW of Toms Place, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512801303411,https://earthquake.usgs.gov/earthquakes/eventpage/nc72937256
83,,0.0,72937261,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72937261&format=geojson,0.0104,0,126.0,POINT Z (-118.8593333 37.629 4.95),nc72937261,",nc72937261,",0.18,md,0.0,nc,6,"11km E of Mammoth Lakes, CA",0.06,0,",nc,",reviewed,1512790455310,"M 0.2 - 11km E of Mammoth Lakes, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512791341889,https://earthquake.usgs.gov/earthquakes/eventpage/nc72937261
84,,0.0,00614802,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00614802&format=geojson,0.385,0,150.07,POINT Z (-117.626 39.3593 14.5),nn00614802,",nn00614802,",1.0,ml,0.0,nn,8,"50km WSW of Austin, Nevada",0.2075,15,",nn,",reviewed,1512790169002,"M 1.0 - 50km WSW of Austin, Nevada",0,earthquake,",geoserve,origin,phase-data,",-480,1512802455494,https://earthquake.usgs.gov/earthquakes/eventpage/nn00614802
85,,0.0,37825887,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37825887&format=geojson,0.1249,0,65.0,POINT Z (-116.4591667 33.148 10.73),ci37825887,",ci37825887,",0.81,ml,0.0,ci,31,"14km SSW of Borrego Springs, CA",0.22,10,",ci,",automatic,1512788898600,"M 0.8 - 14km SSW of Borrego Springs, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512789119584,https://earthquake.usgs.gov/earthquakes/eventpage/ci37825887
86,,0.0,37825863,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37825863&format=geojson,0.05559,0,115.0,POINT Z (-116.6443333 34.0941667 6.23),ci37825863,",ci37825863,",0.68,ml,0.0,ci,11,"8km NW of Morongo Valley, CA",0.15,7,",ci,",automatic,1512788529430,"M 0.7 - 8km NW of Morongo Valley, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512788746297,https://earthquake.usgs.gov/earthquakes/eventpage/ci37825863
87,,0.0,17546852,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17546852&format=geojson,0.0,0,0.0,POINT Z (-150.6258 64.7624 13.6),ak17546852,",ak17546852,",1.3,ml,0.0,ak,0,"26km S of Manley Hot Springs, Alaska",0.51,26,",ak,",automatic,1512788203995,"M 1.3 - 26km S of Manley Hot Springs, Alaska",0,earthquake,",geoserve,origin,",-540,1512788631743,https://earthquake.usgs.gov/earthquakes/eventpage/ak17546852
88,,1.0,37825855,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37825855&format=geojson,0.1234,1,24.0,POINT Z (-116.4728333 33.1465 11.76),ci37825855,",ci37825855,",2.27,ml,0.0,ci,67,"14km ENE of Julian, CA",0.2,79,",ci,",automatic,1512788138670,"M 2.3 - 14km ENE of Julian, CA",0,earthquake,",dyfi,focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512792607702,https://earthquake.usgs.gov/earthquakes/eventpage/ci37825855
89,,3.4,37825847,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37825847&format=geojson,0.1195,59,21.0,POINT Z (-116.4776688 33.145668 9.789999999999999),ci37825847,",ci37825847,",3.09,ml,0.0,ci,108,"13km ENE of Julian, California",0.2,167,",ci,",automatic,1512787884900,"M 3.1 - 13km ENE of Julian, California",0,earthquake,",dyfi,focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512811402824,https://earthquake.usgs.gov/earthquakes/eventpage/ci37825847
90,,0.0,72937231,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72937231&format=geojson,0.01125,0,183.0,POINT Z (-118.9645 37.6065 1.85),nc72937231,",nc72937231,",0.19,md,0.0,nc,8,"4km SSE of Mammoth Lakes, CA",0.01,1,",nc,",reviewed,1512787492130,"M 0.2 - 4km SSE of Mammoth Lakes, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,",-480,1512788457167,https://earthquake.usgs.gov/earthquakes/eventpage/nc72937231
91,,0.0,72937221,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72937221&format=geojson,0.07402,0,191.0,POINT Z (-118.8656667 37.5218333 6.52),nc72937221,",nc72937221,",0.98,md,0.0,nc,17,"16km SE of Mammoth Lakes, CA",0.16,15,",nc,",reviewed,1512787247550,"M 1.0 - 16km SE of Mammoth Lakes, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512791342889,https://earthquake.usgs.gov/earthquakes/eventpage/nc72937221
92,,0.0,72937226,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72937226&format=geojson,0.03279,0,275.0,POINT Z (-118.8426667 37.559 -0.03),nc72937226,",nc72937226,",0.48,md,0.0,nc,6,"14km W of Toms Place, CA",0.03,4,",nc,",reviewed,1512787167000,"M 0.5 - 14km W of Toms Place, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512787924788,https://earthquake.usgs.gov/earthquakes/eventpage/nc72937226
93,,0.0,72937216,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72937216&format=geojson,0.04257,0,152.0,POINT Z (-118.8085 37.5506667 3.99),nc72937216,",nc72937216,",0.88,md,0.0,nc,22,"11km W of Toms Place, CA",0.04,12,",nc,",reviewed,1512786794020,"M 0.9 - 11km W of Toms Place, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512788367286,https://earthquake.usgs.gov/earthquakes/eventpage/nc72937216
94,,3.4,72937211,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72937211&format=geojson,0.04366,7,54.0,POINT Z (-118.8065 37.5501667 3.53),nc72937211,",nc72937211,nn00614795,",3.52,mw,3.62,nc,48,"11km W of Toms Place, CA",0.05,193,",nc,nn,",reviewed,1512786467510,"M 3.5 - 11km W of Toms Place, CA",0,earthquake,",dyfi,focal-mechanism,geoserve,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shakemap,",-480,1512802203440,https://earthquake.usgs.gov/earthquakes/eventpage/nc72937211
95,,0.0,72937206,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72937206&format=geojson,0.01248,0,195.0,POINT Z (-118.965 37.6053333 1.64),nc72937206,",nc72937206,",0.48,md,0.0,nc,9,"4km SSE of Mammoth Lakes, CA",0.02,4,",nc,",reviewed,1512786108040,"M 0.5 - 4km SSE of Mammoth Lakes, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512787682783,https://earthquake.usgs.gov/earthquakes/eventpage/nc72937206
96,,0.0,2000c29u,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000c29u&format=geojson,1.873,0,121.0,POINT Z (-66.5354 -24.068 189.05),us2000c29u,",us2000c29u,",4.5,mb,0.0,us,0,"27km NW of San Antonio de los Cobres, Argentina",1.42,312,",us,",reviewed,1512786095360,"M 4.5 - 27km NW of San Antonio de los Cobres, Argentina",0,earthquake,",geoserve,origin,phase-data,",-180,1512787846040,https://earthquake.usgs.gov/earthquakes/eventpage/us2000c29u
97,,0.0,72937201,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72937201&format=geojson,0.00997,0,83.0,POINT Z (-122.7878342 38.8381653 1.19),nc72937201,",nc72937201,",1.78,md,0.0,nc,20,"6km WNW of Cobb, CA",0.05,49,",nc,",automatic,1512786081270,"M 1.8 - 6km WNW of Cobb, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512788823816,https://earthquake.usgs.gov/earthquakes/eventpage/nc72937201
98,,0.0,72937196,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72937196&format=geojson,0.01339,0,168.0,POINT Z (-118.9655 37.6045 1.54),nc72937196,",nc72937196,",0.57,md,0.0,nc,15,"4km SSE of Mammoth Lakes, CA",0.05,5,",nc,",reviewed,1512785836200,"M 0.6 - 4km SSE of Mammoth Lakes, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512790082851,https://earthquake.usgs.gov/earthquakes/eventpage/nc72937196
99,,0.0,37825831,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37825831&format=geojson,0.3465,0,109.0,POINT Z (-117.306 33.7928333 7.99),ci37825831,",ci37825831,",0.95,ml,0.0,ci,13,"5km SSW of Mead Valley, CA",0.39,14,",ci,",automatic,1512785826370,"M 1.0 - 5km SSW of Mead Valley, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512786052159,https://earthquake.usgs.gov/earthquakes/eventpage/ci37825831
100,,0.0,17546841,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17546841&format=geojson,0.0,0,0.0,POINT Z (-148.2757 63.4565 0),ak17546841,",ak17546841,",1.5,ml,0.0,ak,0,"34km ENE of Cantwell, Alaska",0.46,35,",ak,",automatic,1512785666204,"M 1.5 - 34km ENE of Cantwell, Alaska",0,earthquake,",geoserve,origin,",-540,1512786627786,https://earthquake.usgs.gov/earthquakes/eventpage/ak17546841
101,,3.1,37825823,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37825823&format=geojson,0.04321,7,23.0,POINT Z (-117.249 34.1656667 2.44),ci37825823,",ci37825823,",2.02,ml,0.0,ci,82,"6km NW of Highland, CA",0.19,65,",ci,",automatic,1512785534300,"M 2.0 - 6km NW of Highland, CA",0,earthquake,",dyfi,focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512806896395,https://earthquake.usgs.gov/earthquakes/eventpage/ci37825823
102,,0.0,72937186,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72937186&format=geojson,0.01307,0,186.0,POINT Z (-118.966 37.605 1.49),nc72937186,",nc72937186,",0.35,md,0.0,nc,9,"4km SSE of Mammoth Lakes, CA",0.03,2,",nc,",reviewed,1512785103280,"M 0.4 - 4km SSE of Mammoth Lakes, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512787022759,https://earthquake.usgs.gov/earthquakes/eventpage/nc72937186
